"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"11",31.3841557714355,38.0460285564583,9.01950666984513,6.77200026341828,9.62805466146203,6.92032430733177,7.99657021859076,10.2706440858573,11.8633528143307,4.78635215703223,0,1.98147742595394,3.96376316304062,4.27498086838639,2.82847094176403,4.83363908151844,4.61139099027806,5.93457931986596,5.7460619266775,6.75791547352276,6.67045331803105,8.61282573447672,9.67878321798501,11.6452313939462,14.4098012319667,9.42652358851932,11.6290499859316,12.3370280456762,14.6441495160423,13.9026976743573,16.2146140457311,16.6566620092833,16.3932017401513,18.3821624520736,18.9714778832903,20.3503511588121,22.1434688349849,22.0765357371473,22.3754678770936,23.8109260015719,24.2893214739369,25.3325864997179,26.6051589258213,29.1889855395552,29.4591162624387,30.2333777122348,32.047354246939,32.1987004560039,32.6183441995295,33.5265683458397,36.0913431371914,36.0213434777417,39.9615648359751,35.7074069664946,20.2672037125857,18.9902178702504,18.883461769368,18.43446176965,18.8079878692225,21.0069446839768,20.9737503938777,23.4833193811706,23.8111042685652,24.140485654343,24.7916258460216,27.17206416054,26.3717843760515,27.7391091571077,30.5485261189338,30.7310356055516,31.8775065242491,33.1960429857558,8.94101550466296,22.1062562440046,21.2804255682012,10.1534557937559,2.86666308051212
"12",32.4325711570533,39.2540162404313,7.49572384879853,5.29455700724225,9.01795519981608,6.20890141898598,8.01262104922622,10.108656843059,12.0154848349992,4.85379869886971,1.98147742595394,0,3.09400070834122,4.19021971338933,4.45508998994788,5.32994816530783,6.58265523725711,7.89394847642417,7.43089345487069,7.97365908635003,7.27671531676882,9.29922230959496,10.8733468917573,12.3278419158944,14.7333445308794,11.0901589841272,13.0164222798089,13.4930671246316,15.4494544581614,15.2337845777606,17.5793511368184,17.6407815197963,16.8770481093978,18.9960189075897,19.7718341837979,21.0961964960487,22.8661328183888,23.0304068782356,23.2319663427076,24.5701706561775,25.233874325921,26.1400115481023,27.4845955365593,30.0375904795189,30.5559145519563,31.1961030412855,32.8799735309923,33.1497648120561,33.8171502882891,34.6339199653439,37.132077038636,36.9002059028894,40.991564817057,37.0014321505999,21.9449411706251,20.4779341829891,20.2023508614531,19.547533052531,19.7363312663574,22.113464041935,22.4703548575999,25.0132338607553,25.197989118649,25.3801939346818,25.909767952279,28.2067642995398,27.8453043551648,28.9975707378044,31.9285701490119,32.0068093479687,33.4048889336612,34.581833751834,7.88223730804119,23.8007694297729,22.6310860805638,11.3785511501071,3.95618225192902
"13",30.2767762291957,37.3022049122626,5.28010070212677,3.0905034864354,5.9258761229234,3.11993621690962,5.15850853572746,7.10039690341919,9.15806579839214,7.94453346462012,3.96376316304062,3.09400070834122,0,1.73549399296953,4.65663346639822,3.33751016614387,7.97664681986973,8.62685607125392,7.16144327660576,6.6501338806482,5.10028336231436,7.05669352495108,9.28207358001378,9.95036583671918,11.9628879638968,10.4655806811991,11.6774619774693,11.7260661319001,13.1414210255692,13.7165155496299,16.0708751408564,15.522405786972,14.2140605908303,16.4313807318765,17.3960699142999,18.6471628436885,20.3785908203043,20.808614761447,20.8894517245462,22.1096856496363,22.9831953468844,23.7222756935017,25.1411252928212,27.6462124303378,28.4756526621121,28.9348763431983,30.4596095248314,30.8660186434001,31.8717702064888,32.5501369992743,34.9483252016251,34.5186829031227,38.7825049926917,35.1963887592953,21.0698502962996,19.1659112658384,18.5655866003685,17.5840385448079,17.5154544745906,20.1092966767019,21.1507747907246,23.7388386572174,23.6290380266731,23.5512051064467,23.8889493963715,26.0539456680353,26.4255535274732,27.1729158132992,30.2991190912231,30.1935458860498,32.0648554159138,32.9496370437707,4.98160151150079,22.9504706159288,21.0208675920358,14.1019593075889,6.70970486389046
"14",28.6000041344266,35.5927509078334,6.27165848273396,4.31998503769278,5.42258115476446,2.91878903806842,3.83942106247766,6.03151795367323,7.82921240938788,8.8324143501665,4.27498086838639,4.19021971338933,1.73549399296953,0,3.80854775396076,1.61983180583072,7.40681267212453,7.66905435327866,5.82334865030901,4.98230139796437,3.37820618003774,5.36169092461319,7.55322789706099,8.30859271256934,10.5469863950163,8.9102074561688,9.96494167347239,9.9910516996884,11.4864275501104,11.9851895991895,14.3382635872845,13.8267050756243,12.7202262482504,14.8835846098705,15.7698167268937,17.0495390561613,18.7986519671041,19.1411642489112,19.2559996859599,20.5198726171973,21.3248666724535,22.1170425221774,23.5112375375084,26.0338456059627,26.7832266731213,27.2829561979136,28.859070376348,29.2212011391787,30.1600893211924,30.8599455538909,33.2795085200953,32.9058300824286,37.120813193141,33.4711737660527,19.4000121645283,17.4431285392193,16.8301354642052,15.8673183299864,15.8443140529895,18.399869363621,19.425901080004,22.0158342163521,21.8935694728419,21.8248805295139,22.1844087413479,24.3744797632628,24.6929819698946,25.4474401914178,28.5644719168388,28.4679592973378,30.3347398960289,31.2152529067325,5.22549846653073,21.2815628711852,19.2853899987101,14.2802950742125,7.14051935656352
"15",28.6551160163974,35.2517066770489,9.88554303480849,7.74156552684334,8.99081472268297,6.71059876032386,6.62240292230483,8.96228983937635,10.0774002408267,7.28583690884735,2.82847094176403,4.45508998994788,4.65663346639822,3.80854775396076,0,3.30501414166681,3.63342674479201,3.97084939755207,2.9768378987729,4.06143854728778,4.65004094313514,6.34972873076475,6.94347995627752,9.28332241084279,12.3566016026443,6.64752377852015,8.80929282670341,9.60115884935042,12.1267761239127,11.0918887176516,13.3941668215716,13.9958326760391,14.1424270308811,15.99052930738,16.4244622219656,17.8369990516002,19.6390856614384,19.4135622895894,19.7735124163203,21.2722734405437,21.6262052956157,22.7547376955797,23.9765537448207,26.5746445559272,26.7100714792358,27.5493638670707,29.4382284184069,29.5185861643593,29.8289128002698,30.7698707497181,33.3619755919368,33.3782032722019,37.2346495366679,32.8924979500639,17.5037931789603,16.1633097301383,16.0699843378298,15.6953595463787,16.1724898284347,18.2650439683828,18.1480098114418,20.6629388498768,20.9850506266272,21.3435450511184,22.0384924670649,24.4545432913488,23.5446387905907,24.9347847152948,27.7222293295757,27.9212855149715,29.0579397534443,30.3690962270487,9.03387306153204,19.3545978122827,18.4595687561883,11.052933719702,4.85726503515217
"16",27.1695275807982,34.0962358916864,7.63436753177257,5.83510806323977,5.75529331792189,3.83293899354147,3.34325794979577,5.6863365423395,7.04672925111845,9.60404067565839,4.83363908151844,5.32994816530783,3.33751016614387,1.61983180583072,3.30501414166681,0,6.88745803536493,6.74144047018992,4.54913031914365,3.3792708895007,1.94703352278512,3.9711108553288,5.94567183102158,6.99839433478476,9.58144320387105,7.37528688569346,8.34597206671218,8.42276024861683,10.1257923260124,10.3816753396971,12.7376560782782,12.3756889743651,11.6173204333967,13.6861284312964,14.4439007280753,15.7665241013482,17.5382917852837,17.7362774985861,17.9097165064253,19.2404323384739,19.9331748745271,20.8109164944525,22.1642162705773,24.7113810841918,25.3246256943043,25.8961701480866,27.5516443429078,27.8446135123948,28.6601209717516,29.4036575452255,31.8605797482594,31.5765996390493,35.7123178559145,31.9365657981433,17.7860550585487,15.8289130838004,15.2510179454862,14.3635168590897,14.4384981818508,16.9114271510087,17.8133475499465,20.4018252287861,20.308815948752,20.2899665804536,20.7038761093616,22.9419646774426,23.0916541003576,23.9138705773523,26.9932005426793,26.9332611394766,28.7283303518964,29.6455978722265,6.18547779088628,19.6677026964798,17.7046792954186,14.3029896383576,7.57604966612287
"17",29.8491590037474,36.004688974319,13.2542920199413,11.036722625073,12.6161444202903,10.3232511184333,10.1271860657629,12.4394050790294,13.264056913475,6.81730795890138,4.61139099027806,6.58265523725711,7.97664681986973,7.40681267212453,3.63342674479201,6.88745803536493,0,2.02486125923197,3.98690314646304,6.4085701632648,7.91444556932779,9.24348166002084,8.74159209673546,11.860503468064,15.2387156168763,6.82210812906364,9.81725807952852,11.1910521950763,14.28731356797,12.0853040856879,14.1551623341346,15.697357028128,16.7294446323676,18.304576743516,18.3953932963193,19.8616234271805,21.654439933241,20.9851385753603,21.5338857506059,23.1814338552491,23.163405515685,24.5418596624808,25.5995569634411,28.2153187580724,27.8211544321901,28.943877213672,31.0705370176378,30.9115573138086,30.6568173513015,31.8050810662642,34.5205387388293,34.8757035852707,38.3830439685465,33.4476819460669,17.0300194156349,16.4275040551113,16.8554686384401,17.0302373444326,17.9000005152216,19.5285085725166,18.3281287792503,20.678528887673,21.4434445141301,22.1999726894191,23.1810095111592,25.7419815629547,23.6956727322864,25.6770984430419,28.0962029244852,28.5767778196285,28.972147998036,30.6982270287834,12.6219010283488,18.7775612404314,19.0816205651394,7.94208435532225,4.28185618259723
"18",27.9139290146932,34.0051912011895,13.8464068454642,11.7123558422387,12.4533725606482,10.48357913631,9.6849148218266,11.8921738467758,12.3547205764645,8.7980707277788,5.93457931986596,7.89394847642417,8.62685607125392,7.66905435327866,3.97084939755207,6.74144047018992,2.02486125923197,0,2.70698087331437,5.28015679225268,7.27684007606238,8.22714168483754,7.16996996494352,10.548453162832,14.0493829455022,4.86289317863341,7.9545362912351,9.4647138564676,12.7194145775895,10.1837375203402,12.1946025357633,13.9415460835437,15.3367408581688,16.7580695180118,16.7077664484192,18.1833963581331,19.9621517659831,19.156341160779,19.7567128064241,21.4445260802851,21.3170548358943,22.7605006931673,23.767870631899,26.3814861855485,25.8748084666403,27.0493332061033,29.2284727729593,29.0133164010776,28.6683545461926,29.8419843925406,32.5737470567857,32.994727608717,36.4312739437791,31.4342145196186,15.0245324992609,14.4098987820962,14.8860458720006,15.1627142512859,16.133901331687,17.6321258951988,16.3055260470063,18.6538340028644,19.4312828003517,20.2258226555583,21.2491152163913,23.8316426590602,21.6710262797844,23.6843230205105,26.0757027680555,26.5731948499824,26.9519378360556,28.6755982758274,12.8415517057944,16.7850030604284,17.0865109070606,9.4468374894043,6.21669474142103
"19",26.1889147392845,32.5937623516616,12.0889276994571,10.1149794195056,10.0426966694963,8.38183953968486,7.14442235759058,9.27484559335163,9.64891035386266,9.79155137423989,5.7460619266775,7.43089345487069,7.16144327660576,5.82334865030901,2.9768378987729,4.54913031914365,3.98690314646304,2.70698087331437,0,2.57421059794012,4.68108065066356,5.52017406845487,4.76932963242841,7.92421347168039,11.3804315283416,3.68122898107327,6.13900892996404,7.29097420670644,10.3028636906551,8.44758642681608,10.6718309443523,11.7969289864685,12.7679709954038,14.3177066059511,14.4417581321441,15.9017097975267,17.6990537038138,17.1460951071856,17.6366551534342,19.2498407931823,19.3426880735157,20.6434129061587,21.7538928114823,24.3682253741253,24.1981306846213,25.1914854464479,27.2303745038895,27.1629882140557,27.1937677913496,28.2283658020172,30.8845831872248,31.0897591167999,34.7566066538874,30.1581677013632,14.5322947621403,13.2994571297235,13.3753555102607,13.2672055821967,14.0013544063808,15.8084472142917,15.2719149843022,17.7590665376052,18.1945560111528,18.7007062026078,19.5309749669294,22.0299455367717,20.6765690125616,22.2553117730776,24.9217347717151,25.2149991773591,26.1490728694876,27.5597015660708,10.7302682471651,16.3800566141437,15.7146538814085,11.9007310108795,7.19494011952896
"20",24.6276945671071,31.318304634622,10.8820925996482,9.19532855391527,7.99688778760664,6.88244541795869,4.95891552072939,6.89317294384113,7.08401439475661,11.347085040378,6.75791547352276,7.97365908635003,6.6501338806482,4.98230139796437,4.06143854728778,3.3792708895007,6.4085701632648,5.28015679225268,2.57421059794012,0,2.51881458533269,2.94904948596106,2.92463848920169,5.46468201695905,8.8420450538109,4.09927993043232,5.09097903037855,5.57982666038687,8.11320649319343,7.26453826230638,9.61652310889832,9.93551887305416,10.3494634289411,12.0482635507495,12.3835861820196,13.8091056321495,15.6127571591227,15.3546055199473,15.7146059428783,17.229596566283,17.5675910691558,18.699576115984,19.9151166177478,22.5135997615385,22.7015947372378,23.4970278563158,25.3773883377038,25.4651565149216,25.8853133390578,26.7702348810253,29.3350189563025,29.3176733638396,33.205946701833,29.0326047959191,14.422292346013,12.5961931072152,12.2287369839818,11.6766045129812,12.1110834770063,14.2491303711142,14.5891564505178,17.1616438319699,17.2340632764963,17.4248248999382,18.0351477638209,20.4184016337797,19.9270610113246,21.0366139406011,23.9597146048256,24.041418810396,25.5282448154448,26.6135767688208,9.10675639319202,16.303469999739,14.6597965304958,14.3493650611595,8.89221287348213
"21",25.2473324381253,32.2156713051243,8.58772953500728,7.1258844844989,5.48595219258354,4.52002585795282,2.48183787321729,4.61536480351646,5.42945850228717,11.4568027593502,6.67045331803105,7.27671531676882,5.10028336231436,3.37820618003774,4.65004094313514,1.94703352278512,7.91444556932779,7.27684007606238,4.68108065066356,2.51881458533269,0,2.02490746114837,4.3610593734852,5.05325881130718,7.77481454929703,6.55977647727966,6.85614893081117,6.65418883542107,8.18075261799556,8.72703869034226,11.0604696610992,10.4608909927898,9.72423777077292,11.7558468873361,12.4970528039343,13.8205643672005,15.5941547456718,15.8031688046613,15.964600213608,17.2943321233128,17.9966286925417,18.863883535683,20.2195818087657,22.7648576944237,23.4165536314626,23.9590817965604,25.6046713047406,25.9053137230031,26.7824654315706,27.4945610095723,29.9340571670074,29.6307243904162,33.782292177518,30.0961810717586,16.4083492682264,14.2271592786564,13.4966094946163,12.4891207559816,12.5048520957976,15.0233392168654,16.1936081988945,18.7898995054054,18.5654678653734,18.4509368559962,18.8099429748953,21.0202119345753,21.403102622381,22.0726584378233,25.2141984643678,25.0932840792816,27.0599433555298,27.8626203016867,6.64629770933646,18.2850514029108,15.9521940279253,15.6646768230653,9.30200506552991
"22",23.2396034393801,30.2470541011049,9.95097329097114,8.77475492236684,5.99139925296032,5.92141941417544,3.06471878110152,4.30998961887679,4.13760478918761,13.3907288229448,8.61282573447672,9.29922230959496,7.05669352495108,5.36169092461319,6.34972873076475,3.9711108553288,9.24348166002084,8.22714168483754,5.52017406845487,2.94904948596106,2.02490746114837,0,3.09842923851756,3.04287722726093,6.03626402094108,6.18256228796439,5.54148202360123,4.90836999752854,6.15596551494949,7.10746972627834,9.37552752388691,8.46699729684282,7.812141754735,9.77152380135237,10.4729654321996,11.8025708584054,13.5805809011346,13.7868246291319,13.9397360488768,15.2756253817089,15.9770561225551,16.8407994511449,18.1948125513395,20.7402732032878,21.4226836935236,21.938736078061,23.5809408678356,23.8833236843053,24.8183613619034,25.4988484960941,27.9220392853765,27.6058473223125,31.7671208345385,28.1693635706747,15.0440404160733,12.6100647499372,11.6944312838236,10.5411495668993,10.4887097622831,13.0553047134233,14.5421810841663,17.1358153516988,16.758928148318,16.5345464695634,16.8324374707816,19.0135413582202,19.6526998418854,20.14996131172,23.3565605921034,23.1696273542702,25.3215769470653,25.998183588531,7.70568613734912,16.9010239314424,14.1424499418027,17.1480354618384,11.1442788744433
